#K-Path          Energy     s      p      d    tot
# NKPTS & NBANDS:  19 656
# Band-Index    1
   0.47082    -19.223174  0.000  0.000  0.000  0.001
   0.43610    -19.297337  0.000  0.000  0.000  0.001
   0.40139    -19.291148  0.000  0.000  0.000  0.001
   0.36667    -19.235981  0.000  0.000  0.000  0.001
   0.33196    -19.200121  0.000  0.000  0.000  0.001
   0.33196    -19.200121  0.000  0.000  0.000  0.001
   0.29145    -19.229070  0.000  0.000  0.000  0.001
   0.25095    -19.259980  0.001  0.000  0.000  0.001
   0.21045    -19.274139  0.001  0.000  0.000  0.001
   0.21045    -19.274139  0.001  0.000  0.000  0.001
   0.17538    -19.307266  0.001  0.000  0.000  0.001
   0.14030    -19.248061  0.000  0.000  0.000  0.001
   0.10523    -19.129231  0.000  0.000  0.000  0.001
   0.07015    -19.091810  0.000  0.001  0.000  0.001
   0.03508    -19.080887  0.000  0.001  0.000  0.001
   0.00000    -19.072336  0.000  0.002  0.000  0.002
 
# Band-Index   27
   0.00000    -18.805536  0.000  0.000  0.001  0.001
   0.03508    -18.833591  0.000  0.001  0.000  0.001
   0.07015    -18.935153  0.000  0.001  0.000  0.001
   0.10523    -19.031810  0.000  0.000  0.000  0.001
   0.14030    -19.052649  0.000  0.000  0.000  0.001
   0.17538    -19.155028  0.000  0.000  0.000  0.001
   0.21045    -19.231801  0.000  0.000  0.001  0.001
   0.21045    -19.231801  0.000  0.000  0.001  0.001
   0.25095    -19.231600  0.000  0.000  0.000  0.001
   0.29145    -19.199284  0.000  0.000  0.000  0.001
   0.33196    -19.138163  0.000  0.000  0.000  0.001
   0.33196    -19.138163  0.000  0.000  0.000  0.001
   0.36667    -19.198668  0.000  0.000  0.000  0.001
   0.40139    -19.194060  0.001  0.000  0.000  0.001
   0.43610    -19.140074  0.001  0.000  0.000  0.001
   0.47082    -19.041463  0.000  0.000  0.000  0.001
   0.50553    -18.906423  0.000  0.000  0.000  0.001
   0.54025    -18.814713  0.000  0.001  0.000  0.001
   0.57496    -18.805536  0.000  0.000  0.001  0.001
 
# Band-Index   28
   0.57496    -18.758200  0.000  0.001  0.000  0.001
   0.54025    -18.757691  0.000  0.000  0.001  0.001
   0.50553    -18.849691  0.000  0.001  0.000  0.001
   0.47082    -18.911689  0.000  0.001  0.000  0.001
   0.43610    -18.953095  0.000  0.001  0.000  0.001
   0.40139    -18.986853  0.000  0.001  0.000  0.001
   0.36667    -19.025782  0.000  0.000  0.000  0.001
   0.33196    -19.055458  0.000  0.000  0.000  0.001
   0.33196    -19.055458  0.000  0.000  0.000  0.001
   0.29145    -19.060290  0.000  0.000  0.000  0.001
   0.25095    -18.990203  0.000  0.000  0.000  0.001
   0.21045    -18.923477  0.000  0.000  0.000  0.001
   0.21045    -18.923477  0.000  0.000  0.000  0.001
   0.17538    -18.952093  0.001  0.000  0.000  0.001
   0.14030    -18.995043  0.001  0.000  0.001  0.002
   0.10523    -18.923896  0.000  0.000  0.000  0.001
   0.07015    -18.833325  0.000  0.001  0.000  0.001
   0.03508    -18.762673  0.000  0.000  0.001  0.001
   0.00000    -18.758200  0.000  0.001  0.000  0.001
 
# Band-Index   29
   0.00000    -18.676164  0.000  0.000  0.000  0.000
   0.03508    -18.704981  0.000  0.000  0.000  0.000
   0.07015    -18.727857  0.000  0.000  0.000  0.000
   0.10523    -18.775441  0.000  0.000  0.000  0.001
   0.14030    -18.806994  0.000  0.001  0.000  0.001
   0.17538    -18.821573  0.000  0.001  0.000  0.001
   0.21045    -18.824420  0.000  0.001  0.000  0.001
   0.21045    -18.824420  0.000  0.001  0.000  0.001
   0.25095    -18.795932  0.000  0.000  0.000  0.001
   0.29145    -18.800614  0.000  0.000  0.000  0.001
   0.33196    -18.851505  0.000  0.000  0.000  0.001
   0.33196    -18.851505  0.000  0.000  0.000  0.001
   0.36667    -18.794413  0.000  0.000  0.000  0.001
   0.40139    -18.816192  0.000  0.000  0.000  0.001
   0.43610    -18.803954  0.000  0.000  0.000  0.001
   0.47082    -18.772955  0.000  0.001  0.000  0.001
   0.50553    -18.748412  0.000  0.001  0.000  0.001
   0.54025    -18.728439  0.000  0.000  0.000  0.000
   0.57496    -18.676164  0.000  0.000  0.000  0.000
 
# Band-Index   30
   0.57496    -18.616347  0.000  0.000  0.000  0.000
   0.54025    -18.652118  0.000  0.000  0.000  0.000
   0.50553    -18.597020  0.000  0.000  0.000  0.001
   0.47082    -18.567612  0.000  0.000  0.000  0.001
   0.43610    -18.558686  0.000  0.000  0.001  0.001
   0.40139    -18.649670  0.000  0.000  0.000  0.001
   0.36667    -18.768559  0.000  0.000  0.000  0.001
   0.33196    -18.757599  0.000  0.000  0.000  0.001
   0.33196    -18.757599  0.000  0.000  0.000  0.001
   0.29145    -18.703998  0.000  0.000  0.000  0.001
   0.25095    -18.628878  0.001  0.000  0.001  0.002
   0.21045    -18.636947  0.001  0.000  0.001  0.002
   0.21045    -18.636947  0.001  0.000  0.001  0.002
   0.17538    -18.612533  0.000  0.000  0.001  0.001
   0.14030    -18.589256  0.000  0.001  0.000  0.001
   0.10523    -18.608005  0.000  0.001  0.000  0.001
   0.07015    -18.636650  0.000  0.000  0.000  0.001
   0.03508    -18.622989  0.000  0.000  0.000  0.000
   0.00000    -18.616347  0.000  0.000  0.000  0.000
 
# Band-Index   31
   0.00000    -18.552828  0.000  0.000  0.000  0.000
   0.03508    -18.595259  0.000  0.000  0.000  0.000
   0.07015    -18.565978  0.000  0.000  0.000  0.001
   0.10523    -18.544964  0.000  0.000  0.000  0.001
   0.14030    -18.512523  0.000  0.000  0.000  0.001
   0.17538    -18.464953  0.000  0.001  0.000  0.001
   0.21045    -18.435850  0.000  0.001  0.000  0.001
   0.21045    -18.435850  0.000  0.001  0.000  0.001
   0.25095    -18.524534  0.000  0.000  0.000  0.001
   0.29145    -18.592249  0.001  0.000  0.001  0.002
   0.33196    -18.620576  0.001  0.000  0.000  0.001
   0.33196    -18.620576  0.001  0.000  0.000  0.001
   0.36667    -18.582182  0.001  0.000  0.000  0.001
   0.40139    -18.553891  0.000  0.000  0.000  0.001
   0.43610    -18.513724  0.000  0.000  0.000  0.000
   0.47082    -18.466294  0.000  0.000  0.000  0.001
   0.50553    -18.527757  0.000  0.000  0.000  0.001
   0.54025    -18.540490  0.000  0.000  0.000  0.000
   0.57496    -18.552828  0.000  0.000  0.000  0.000
 
# Band-Index   32
   0.57496    -18.531307  0.001  0.000  0.000  0.001
   0.54025    -18.487833  0.001  0.000  0.000  0.001
   0.50553    -18.422090  0.000  0.000  0.000  0.001
   0.47082    -18.388571  0.000  0.000  0.000  0.001
   0.43610    -18.374154  0.000  0.000  0.001  0.001
   0.40139    -18.353871  0.000  0.000  0.001  0.001
   0.36667    -18.380686  0.000  0.000  0.001  0.002
   0.33196    -18.400009  0.000  0.000  0.001  0.002
   0.33196    -18.400009  0.000  0.000  0.001  0.002
   0.29145    -18.418889  0.000  0.001  0.001  0.001
   0.25095    -18.414491  0.000  0.001  0.000  0.001
   0.21045    -18.358732  0.000  0.000  0.001  0.001
   0.21045    -18.358732  0.000  0.000  0.001  0.001
   0.17538    -18.345795  0.000  0.000  0.001  0.001
   0.14030    -18.313727  0.000  0.000  0.000  0.001
   0.10523    -18.392752  0.000  0.000  0.000  0.000
   0.07015    -18.496302  0.000  0.000  0.000  0.001
   0.03508    -18.520581  0.001  0.000  0.000  0.001
   0.00000    -18.531307  0.001  0.000  0.000  0.001
 
# Band-Index   33
   0.00000    -18.391723  0.000  0.000  0.000  0.001
   0.03508    -18.318428  0.000  0.000  0.000  0.000
   0.07015    -18.233615  0.001  0.000  0.000  0.001
   0.10523    -18.244114  0.001  0.000  0.000  0.001
   0.14030    -18.264175  0.000  0.000  0.000  0.001
   0.17538    -18.283044  0.000  0.001  0.000  0.001
   0.21045    -18.310559  0.000  0.001  0.000  0.001
   0.21045    -18.310559  0.000  0.001  0.000  0.001
   0.25095    -18.256375  0.000  0.001  0.001  0.001
   0.29145    -18.175726  0.000  0.000  0.001  0.001
   0.33196    -18.113422  0.001  0.001  0.000  0.002
   0.33196    -18.113422  0.001  0.001  0.000  0.002
   0.36667    -18.158819  0.001  0.000  0.001  0.002
   0.40139    -18.211641  0.001  0.000  0.001  0.002
   0.43610    -18.228396  0.001  0.000  0.000  0.001
   0.47082    -18.274760  0.000  0.000  0.000  0.001
   0.50553    -18.269079  0.000  0.000  0.000  0.001
   0.54025    -18.341966  0.000  0.000  0.000  0.000
   0.57496    -18.391723  0.000  0.000  0.000  0.001
 
# Band-Index   34
   0.57496    -18.301792  0.000  0.000  0.000  0.000
   0.54025    -18.244763  0.000  0.000  0.000  0.000
   0.50553    -18.175790  0.000  0.000  0.000  0.000
   0.47082    -18.129306  0.001  0.000  0.001  0.002
   0.43610    -18.113427  0.001  0.000  0.000  0.001
   0.40139    -18.052533  0.000  0.000  0.001  0.001
   0.36667    -18.008790  0.000  0.000  0.001  0.001
   0.33196    -17.984538  0.000  0.000  0.000  0.001
   0.33196    -17.984538  0.000  0.000  0.000  0.001
   0.29145    -18.024319  0.000  0.000  0.001  0.001
   0.25095    -18.110976  0.000  0.000  0.000  0.001
   0.21045    -18.224500  0.000  0.000  0.000  0.001
   0.21045    -18.224500  0.000  0.000  0.000  0.001
   0.17538    -18.208332  0.000  0.000  0.000  0.001
   0.14030    -18.184119  0.001  0.000  0.001  0.002
   0.10523    -18.115954  0.001  0.000  0.001  0.001
   0.07015    -18.123499  0.000  0.000  0.000  0.000
   0.03508    -18.243729  0.000  0.000  0.000  0.001
   0.00000    -18.301792  0.000  0.000  0.000  0.000
 
# Band-Index   35
   0.00000    -18.052794  0.001  0.000  0.001  0.002
   0.03508    -18.036532  0.001  0.000  0.001  0.002
   0.07015    -18.025141  0.000  0.000  0.000  0.001
   0.10523    -18.067579  0.000  0.000  0.000  0.001
   0.14030    -18.139442  0.000  0.000  0.000  0.001
   0.17538    -18.091988  0.000  0.000  0.000  0.001
   0.21045    -18.019884  0.000  0.000  0.000  0.000
   0.21045    -18.019884  0.000  0.000  0.000  0.000
   0.25095    -17.997770  0.000  0.000  0.000  0.000
   0.29145    -17.899284  0.000  0.000  0.000  0.000
   0.33196    -17.794959  0.000  0.000  0.000  0.001
   0.33196    -17.794959  0.000  0.000  0.000  0.001
   0.36667    -17.831756  0.000  0.000  0.000  0.001
   0.40139    -17.923947  0.000  0.000  0.001  0.001
   0.43610    -18.005887  0.000  0.000  0.001  0.001
   0.47082    -18.057878  0.000  0.000  0.000  0.001
   0.50553    -18.042134  0.001  0.000  0.001  0.002
   0.54025    -18.051577  0.001  0.000  0.001  0.002
   0.57496    -18.052794  0.001  0.000  0.001  0.002
 
# Band-Index   36
   0.57496    -17.879536  0.000  0.000  0.000  0.000
   0.54025    -17.956867  0.000  0.000  0.000  0.001
   0.50553    -18.000922  0.000  0.000  0.000  0.000
   0.47082    -17.894426  0.000  0.000  0.001  0.001
   0.43610    -17.845446  0.000  0.000  0.000  0.001
   0.40139    -17.756237  0.000  0.000  0.000  0.000
   0.36667    -17.688230  0.000  0.000  0.000  0.000
   0.33196    -17.704803  0.000  0.000  0.000  0.000
   0.33196    -17.704803  0.000  0.000  0.000  0.000
   0.29145    -17.758113  0.000  0.000  0.001  0.001
   0.25095    -17.815306  0.000  0.000  0.001  0.002
   0.21045    -17.829520  0.000  0.000  0.002  0.002
   0.21045    -17.829520  0.000  0.000  0.002  0.002
   0.17538    -17.762906  0.001  0.000  0.001  0.002
   0.14030    -17.733978  0.000  0.000  0.000  0.000
   0.10523    -17.915712  0.000  0.000  0.000  0.000
   0.07015    -17.967033  0.000  0.000  0.000  0.001
   0.03508    -17.919502  0.000  0.000  0.000  0.001
   0.00000    -17.879536  0.000  0.000  0.000  0.000
 
# Band-Index   37
   0.00000    -17.721485  0.000  0.001  0.000  0.001
   0.03508    -17.785131  0.000  0.001  0.000  0.001
   0.07015    -17.869840  0.000  0.000  0.000  0.001
   0.10523    -17.780071  0.000  0.000  0.000  0.000
   0.14030    -17.685092  0.000  0.000  0.001  0.001
   0.17538    -17.561890  0.000  0.000  0.000  0.000
   0.21045    -17.499299  0.000  0.000  0.000  0.001
   0.21045    -17.499299  0.000  0.000  0.000  0.001
   0.25095    -17.512962  0.000  0.000  0.000  0.001
   0.29145    -17.533599  0.000  0.000  0.000  0.001
   0.33196    -17.544374  0.000  0.001  0.000  0.001
   0.33196    -17.544374  0.000  0.001  0.000  0.001
   0.36667    -17.603778  0.000  0.000  0.000  0.001
   0.40139    -17.582423  0.000  0.001  0.000  0.001
   0.43610    -17.659154  0.000  0.000  0.000  0.000
   0.47082    -17.819236  0.000  0.000  0.000  0.000
   0.50553    -17.823483  0.000  0.000  0.000  0.001
   0.54025    -17.753974  0.000  0.001  0.000  0.001
   0.57496    -17.721485  0.000  0.001  0.000  0.001
 
# Band-Index   38
   0.57496    -17.679738  0.000  0.000  0.000  0.001
   0.54025    -17.607224  0.000  0.000  0.000  0.001
   0.50553    -17.585570  0.000  0.001  0.000  0.001
   0.47082    -17.577584  0.000  0.001  0.000  0.001
   0.43610    -17.545919  0.000  0.001  0.000  0.001
   0.40139    -17.549163  0.000  0.000  0.000  0.001
   0.36667    -17.517880  0.000  0.001  0.000  0.001
   0.33196    -17.497185  0.000  0.001  0.000  0.001
   0.33196    -17.497185  0.000  0.001  0.000  0.001
   0.29145    -17.448230  0.000  0.000  0.000  0.001
   0.25095    -17.347683  0.000  0.000  0.000  0.001
   0.21045    -17.295256  0.001  0.000  0.001  0.002
   0.21045    -17.295256  0.001  0.000  0.001  0.002
   0.17538    -17.436782  0.000  0.000  0.000  0.000
   0.14030    -17.577868  0.000  0.000  0.000  0.001
   0.10523    -17.599255  0.001  0.000  0.001  0.002
   0.07015    -17.607088  0.001  0.000  0.000  0.001
   0.03508    -17.640549  0.000  0.000  0.000  0.001
   0.00000    -17.679738  0.000  0.000  0.000  0.001
 
# Band-Index   39
   0.00000    -17.487428  0.001  0.000  0.000  0.001
   0.03508    -17.525253  0.001  0.000  0.000  0.001
   0.07015    -17.467572  0.000  0.000  0.000  0.001
   0.10523    -17.373020  0.000  0.000  0.000  0.001
   0.14030    -17.360301  0.000  0.000  0.000  0.001
   0.17538    -17.345607  0.001  0.000  0.000  0.001
   0.21045    -17.288811  0.000  0.000  0.000  0.000
   0.21045    -17.288811  0.000  0.000  0.000  0.000
   0.25095    -17.313188  0.000  0.000  0.000  0.001
   0.29145    -17.378365  0.000  0.001  0.000  0.001
   0.33196    -17.446550  0.000  0.000  0.000  0.000
   0.33196    -17.446550  0.000  0.000  0.000  0.000
   0.36667    -17.371674  0.000  0.000  0.000  0.001
   0.40139    -17.413448  0.000  0.000  0.000  0.000
   0.43610    -17.455405  0.000  0.000  0.001  0.001
   0.47082    -17.355924  0.001  0.000  0.001  0.002
   0.50553    -17.427555  0.001  0.000  0.000  0.001
   0.54025    -17.526273  0.001  0.000  0.000  0.001
   0.57496    -17.487428  0.001  0.000  0.000  0.001
 
# Band-Index   40
   0.57496    -17.476891  0.000  0.000  0.000  0.000
   0.54025    -17.396581  0.001  0.000  0.001  0.001
   0.50553    -17.323025  0.001  0.000  0.001  0.001
   0.47082    -17.308252  0.001  0.000  0.001  0.002
   0.43610    -17.263411  0.001  0.001  0.001  0.002
   0.40139    -17.251728  0.000  0.001  0.000  0.002
   0.36667    -17.273201  0.000  0.000  0.000  0.000
   0.33196    -17.299366  0.000  0.000  0.000  0.000
   0.33196    -17.299366  0.000  0.000  0.000  0.000
   0.29145    -17.250867  0.000  0.000  0.000  0.001
   0.25095    -17.236854  0.000  0.000  0.000  0.001
   0.21045    -17.262434  0.000  0.000  0.000  0.001
   0.21045    -17.262434  0.000  0.000  0.000  0.001
   0.17538    -17.209414  0.000  0.001  0.001  0.002
   0.14030    -17.247579  0.000  0.000  0.000  0.001
   0.10523    -17.285036  0.000  0.000  0.001  0.001
   0.07015    -17.294274  0.001  0.000  0.001  0.002
   0.03508    -17.377231  0.001  0.000  0.001  0.001
   0.00000    -17.476891  0.000  0.000  0.000  0.000
 
# Band-Index   41
   0.00000    -17.175991  0.002  0.000  0.001  0.003
   0.03508    -17.175624  0.002  0.000  0.001  0.003
   0.07015    -17.207426  0.000  0.000  0.001  0.001
   0.10523    -17.234316  0.001  0.000  0.001  0.002
   0.14030    -17.190073  0.001  0.001  0.001  0.002
   0.17538    -17.121721  0.000  0.001  0.000  0.001
   0.21045    -17.138739  0.000  0.000  0.000  0.000
   0.21045    -17.138739  0.000  0.000  0.000  0.000
   0.25095    -17.169069  0.000  0.000  0.000  0.001
   0.29145    -17.153687  0.000  0.000  0.000  0.001
   0.33196    -17.211955  0.000  0.000  0.000  0.001
   0.33196    -17.211955  0.000  0.000  0.000  0.001
   0.36667    -17.185315  0.000  0.000  0.000  0.000
   0.40139    -17.143281  0.000  0.000  0.000  0.000
   0.43610    -17.043202  0.000  0.000  0.000  0.001
   0.47082    -17.163572  0.000  0.000  0.000  0.001
   0.50553    -17.179861  0.001  0.000  0.001  0.002
   0.54025    -17.161565  0.002  0.000  0.001  0.003
   0.57496    -17.175991  0.002  0.000  0.001  0.003
 
# Band-Index   42
   0.57496    -16.919414  0.000  0.000  0.000  0.000
   0.54025    -16.991009  0.000  0.000  0.001  0.001
   0.50553    -17.001723  0.000  0.000  0.000  0.001
   0.47082    -16.937276  0.000  0.000  0.000  0.001
   0.43610    -16.971947  0.000  0.000  0.001  0.001
   0.40139    -16.977574  0.000  0.001  0.001  0.002
   0.36667    -17.080913  0.000  0.000  0.000  0.001
   0.33196    -17.047300  0.000  0.000  0.000  0.001
   0.33196    -17.047300  0.000  0.000  0.000  0.001
   0.29145    -17.070270  0.000  0.000  0.000  0.001
   0.25095    -17.085802  0.000  0.000  0.000  0.001
   0.21045    -17.126257  0.000  0.001  0.000  0.002
   0.21045    -17.126257  0.000  0.001  0.000  0.002
   0.17538    -17.038082  0.000  0.000  0.000  0.001
   0.14030    -16.915970  0.000  0.000  0.001  0.001
   0.10523    -16.902811  0.000  0.000  0.001  0.001
   0.07015    -16.961766  0.000  0.000  0.001  0.002
   0.03508    -16.964954  0.000  0.000  0.001  0.001
   0.00000    -16.919414  0.000  0.000  0.000  0.000
 
# Band-Index   43
   0.00000    -16.879347  0.000  0.000  0.003  0.003
   0.03508    -16.827894  0.000  0.000  0.002  0.002
   0.07015    -16.769214  0.000  0.000  0.002  0.002
   0.10523    -16.722309  0.001  0.000  0.001  0.002
   0.14030    -16.795002  0.000  0.000  0.000  0.001
   0.17538    -16.947252  0.000  0.000  0.000  0.000
   0.21045    -16.950626  0.000  0.001  0.000  0.001
   0.21045    -16.950626  0.000  0.001  0.000  0.001
   0.25095    -16.978349  0.000  0.001  0.000  0.001
   0.29145    -16.971673  0.000  0.001  0.000  0.001
   0.33196    -16.981813  0.000  0.000  0.000  0.000
   0.33196    -16.981813  0.000  0.000  0.000  0.000
   0.36667    -16.933039  0.001  0.001  0.000  0.002
   0.40139    -16.918884  0.001  0.000  0.000  0.001
   0.43610    -16.879245  0.000  0.000  0.001  0.001
   0.47082    -16.776312  0.000  0.001  0.001  0.002
   0.50553    -16.772566  0.000  0.000  0.002  0.002
   0.54025    -16.815772  0.000  0.000  0.002  0.002
   0.57496    -16.879347  0.000  0.000  0.003  0.003
 
# Band-Index   44
   0.57496    -16.494286  0.000  0.001  0.000  0.001
   0.54025    -16.531682  0.000  0.001  0.000  0.001
   0.50553    -16.612095  0.000  0.000  0.000  0.001
   0.47082    -16.729104  0.000  0.000  0.000  0.000
   0.43610    -16.790798  0.000  0.000  0.000  0.001
   0.40139    -16.848025  0.000  0.000  0.000  0.000
   0.36667    -16.894091  0.001  0.000  0.000  0.001
   0.33196    -16.875824  0.001  0.001  0.000  0.002
   0.33196    -16.875824  0.001  0.001  0.000  0.002
   0.29145    -16.874461  0.001  0.001  0.000  0.002
   0.25095    -16.854256  0.001  0.000  0.000  0.001
   0.21045    -16.878006  0.000  0.000  0.000  0.001
   0.21045    -16.878006  0.000  0.000  0.000  0.001
   0.17538    -16.805557  0.000  0.000  0.000  0.001
   0.14030    -16.755760  0.000  0.000  0.000  0.000
   0.10523    -16.653363  0.000  0.000  0.000  0.001
