     #Energy           s           p           d       tot  
     3.70341     0.00262     0.00169     0.00000     0.00431
     3.71341     0.00255     0.00166     0.00000     0.00421
     3.72341     0.00240     0.00165     0.00000     0.00405
     3.73341     0.00219     0.00163     0.00000     0.00383
     3.74341     0.00196     0.00160     0.00000     0.00355
     3.75341     0.00172     0.00153     0.00000     0.00325
     3.76341     0.00154     0.00142     0.00000     0.00295
     3.77341     0.00141     0.00127     0.00000     0.00269
     3.78341     0.00136     0.00111     0.00000     0.00247
     3.79341     0.00136     0.00095     0.00000     0.00231
     3.80341     0.00140     0.00080     0.00000     0.00220
     3.81341     0.00146     0.00067     0.00000     0.00214
     3.82341     0.00151     0.00058     0.00000     0.00208
     3.83341     0.00153     0.00050     0.00000     0.00203
     3.84341     0.00151     0.00043     0.00000     0.00195
     3.85341     0.00148     0.00038     0.00000     0.00186
     3.86341     0.00144     0.00034     0.00000     0.00177
     3.87341     0.00143     0.00030     0.00000     0.00174
     3.88341     0.00149     0.00029     0.00000     0.00178
     3.89341     0.00161     0.00031     0.00000     0.00192
     3.90341     0.00178     0.00035     0.00000     0.00213
     3.91441     0.00196     0.00042     0.00000     0.00238
     3.92441     0.00210     0.00051     0.00000     0.00261
     3.93441     0.00215     0.00061     0.00000     0.00275
     3.94441     0.00210     0.00071     0.00000     0.00280
     3.95441     0.00196     0.00081     0.00000     0.00277
     3.96441     0.00176     0.00095     0.00000     0.00271
     3.97441     0.00158     0.00115     0.00000     0.00273
     3.98441     0.00147     0.00148     0.00000     0.00295
     3.99441     0.00147     0.00201     0.00000     0.00348
     4.00441     0.00162     0.00277     0.00000     0.00439
     4.01441     0.00191     0.00375     0.00000     0.00566
     4.02441     0.00231     0.00486     0.00000     0.00717
     4.03441     0.00273     0.00595     0.00000     0.00868
     4.04441     0.00312     0.00684     0.00000     0.00996
     4.05441     0.00343     0.00741     0.00000     0.01084
     4.06441     0.00362     0.00764     0.00000     0.01125
     4.07441     0.00373     0.00766     0.00000     0.01139
     4.08441     0.00385     0.00776     0.00000     0.01161
     4.09441     0.00407     0.00834     0.00000     0.01241
     4.10441     0.00451     0.00980     0.00000     0.01431
     4.11441     0.00525     0.01237     0.00000     0.01763
     4.12441     0.00630     0.01607     0.00000     0.02237
     4.13441     0.00752     0.02054     0.00000     0.02806
     4.14441     0.00872     0.02512     0.00000     0.03384
     4.15441     0.00963     0.02896     0.00000     0.03859
     4.16441     0.01001     0.03126     0.00000     0.04127
     4.17441     0.00974     0.03154     0.00000     0.04128
     4.18441     0.00886     0.02974     0.00000     0.03860
     4.19441     0.00754     0.02626     0.00000     0.03380
     4.20441     0.00605     0.02183     0.00000     0.02788
     4.21441     0.00464     0.01721     0.00000     0.02185
     4.22441     0.00349     0.01304     0.00000     0.01653
     4.23441     0.00268     0.00971     0.00000     0.01239
     4.24441     0.00219     0.00731     0.00000     0.00950
     4.25441     0.00194     0.00573     0.00000     0.00767
     4.26441     0.00183     0.00473     0.00000     0.00656
     4.27441     0.00177     0.00408     0.00000     0.00585
     4.28441     0.00173     0.00357     0.00000     0.00530
     4.29441     0.00169     0.00313     0.00000     0.00482
     4.30441     0.00169     0.00273     0.00000     0.00442
     4.31441     0.00178     0.00242     0.00000     0.00420
     4.32441     0.00199     0.00226     0.00000     0.00425
     4.33441     0.00235     0.00227     0.00000     0.00463
     4.34441     0.00281     0.00247     0.00000     0.00528
     4.35441     0.00330     0.00279     0.00000     0.00609
     4.36441     0.00373     0.00318     0.00000     0.00691
     4.37441     0.00402     0.00359     0.00000     0.00762
     4.38441     0.00416     0.00406     0.00000     0.00822
     4.39441     0.00419     0.00468     0.00000     0.00887
     4.40441     0.00419     0.00565     0.00000     0.00984
     4.41441     0.00430     0.00719     0.00000     0.01149
     4.42441     0.00462     0.00949     0.00000     0.01411
     4.43441     0.00520     0.01261     0.00000     0.01780
     4.44441     0.00601     0.01639     0.00000     0.02240
     4.45441     0.00695     0.02050     0.00000     0.02745
     4.46441     0.00788     0.02440     0.00000     0.03229
     4.47441     0.00863     0.02758     0.00000     0.03621
     4.48441     0.00904     0.02954     0.00000     0.03857
     4.49441     0.00902     0.03005     0.00000     0.03907
     4.50441     0.00859     0.02915     0.00000     0.03774
     4.51441     0.00783     0.02710     0.00000     0.03493
     4.52441     0.00690     0.02433     0.00000     0.03123
     4.53441     0.00597     0.02130     0.00000     0.02728
     4.54441     0.00518     0.01842     0.00000     0.02360
     4.55441     0.00461     0.01588     0.00000     0.02048
     4.56441     0.00425     0.01376     0.00000     0.01800
     4.57441     0.00404     0.01199     0.00000     0.01603
     4.58441     0.00390     0.01048     0.00000     0.01438
     4.59441     0.00376     0.00912     0.00000     0.01288
     4.60441     0.00355     0.00787     0.00000     0.01142
     4.61441     0.00329     0.00675     0.00000     0.01004
     4.62441     0.00302     0.00582     0.00000     0.00884
     4.63441     0.00279     0.00516     0.00000     0.00796
     4.64441     0.00268     0.00485     0.00000     0.00753
     4.65441     0.00274     0.00491     0.00000     0.00765
     4.66441     0.00300     0.00536     0.00000     0.00836
     4.67441     0.00345     0.00615     0.00000     0.00961
     4.68441     0.00406     0.00722     0.00000     0.01128
     4.69441     0.00476     0.00845     0.00000     0.01321
     4.70441     0.00548     0.00970     0.00000     0.01518
     4.71441     0.00614     0.01084     0.00000     0.01698
     4.72441     0.00667     0.01174     0.00000     0.01842
     4.73441     0.00704     0.01233     0.00000     0.01937
     4.74441     0.00722     0.01256     0.00000     0.01978
     4.75441     0.00722     0.01247     0.00000     0.01969
     4.76441     0.00706     0.01211     0.00000     0.01917
     4.77441     0.00678     0.01157     0.00000     0.01835
     4.78441     0.00643     0.01091     0.00000     0.01734
     4.79441     0.00605     0.01021     0.00000     0.01625
     4.80441     0.00567     0.00952     0.00000     0.01520
     4.81441     0.00536     0.00892     0.00000     0.01428
     4.82441     0.00516     0.00848     0.00000     0.01363
     4.83441     0.00510     0.00825     0.00000     0.01334
     4.84441     0.00518     0.00826     0.00000     0.01344
     4.85441     0.00536     0.00849     0.00000     0.01384
     4.86441     0.00554     0.00883     0.00000     0.01437
     4.87441     0.00561     0.00915     0.00000     0.01476
     4.88441     0.00549     0.00929     0.00000     0.01477
     4.89441     0.00512     0.00914     0.00000     0.01426
     4.90441     0.00453     0.00868     0.00000     0.01321
     4.91541     0.00379     0.00792     0.00000     0.01171
     4.92541     0.00299     0.00695     0.00000     0.00994
     4.93541     0.00224     0.00588     0.00000     0.00813
     4.94541     0.00161     0.00483     0.00000     0.00644
     4.95541     0.00113     0.00392     0.00000     0.00504
     4.96541     0.00081     0.00325     0.00000     0.00407
     4.97541     0.00068     0.00297     0.00000     0.00365
     4.98541     0.00073     0.00319     0.00000     0.00392
     4.99541     0.00096     0.00404     0.00000     0.00500
     5.00541     0.00139     0.00560     0.00000     0.00698
     5.01541     0.00200     0.00782     0.00000     0.00982
     5.02541     0.00276     0.01058     0.00000     0.01333
     5.03541     0.00360     0.01357     0.00000     0.01717
     5.04541     0.00444     0.01643     0.00000     0.02087
     5.05541     0.00519     0.01877     0.00000     0.02395
     5.06541     0.00576     0.02029     0.00000     0.02605
     5.07541     0.00612     0.02088     0.00000     0.02700
     5.08541     0.00629     0.02062     0.00000     0.02691
     5.09541     0.00633     0.01978     0.00000     0.02611
     5.10541     0.00632     0.01871     0.00000     0.02504
     5.11541     0.00639     0.01777     0.00000     0.02415
     5.12541     0.00662     0.01725     0.00000     0.02386
     5.13541     0.00709     0.01730     0.00000     0.02439
     5.14541     0.00785     0.01796     0.00000     0.02581
     5.15541     0.00888     0.01914     0.00000     0.02802
     5.16541     0.01010     0.02065     0.00000     0.03075
     5.17541     0.01139     0.02228     0.00000     0.03367
     5.18541     0.01259     0.02374     0.00000     0.03633
     5.19541     0.01355     0.02482     0.00000     0.03837
     5.20541     0.01411     0.02532     0.00000     0.03943
     5.21541     0.01422     0.02517     0.00000     0.03939
     5.22541     0.01390     0.02442     0.00000     0.03832
     5.23541     0.01322     0.02319     0.00000     0.03641
     5.24541     0.01232     0.02167     0.00000     0.03399
     5.25541     0.01133     0.02006     0.00000     0.03139
     5.26541     0.01033     0.01846     0.00000     0.02879
     5.27541     0.00937     0.01688     0.00000     0.02626
     5.28541     0.00847     0.01529     0.00000     0.02376
     5.29541     0.00764     0.01362     0.00000     0.02125
     5.30541     0.00689     0.01185     0.00000     0.01875
     5.31541     0.00628     0.01006     0.00000     0.01634
     5.32541     0.00583     0.00834     0.00000     0.01416
     5.33541     0.00553     0.00680     0.00000     0.01234
     5.34541     0.00536     0.00555     0.00000     0.01091
     5.35541     0.00522     0.00461     0.00000     0.00982
     5.36541     0.00503     0.00397     0.00000     0.00901
     5.37541     0.00476     0.00362     0.00000     0.00839
     5.38541     0.00441     0.00354     0.00000     0.00795
     5.39541     0.00403     0.00375     0.00000     0.00778
     5.40541     0.00371     0.00426     0.00000     0.00797
     5.41541     0.00353     0.00512     0.00000     0.00865
     5.42541     0.00352     0.00634     0.00000     0.00987
     5.43541     0.00370     0.00793     0.00000     0.01164
     5.44541     0.00404     0.00985     0.00000     0.01389
     5.45541     0.00451     0.01201     0.00000     0.01652
     5.46541     0.00504     0.01432     0.00000     0.01936
     5.47541     0.00562     0.01662     0.00000     0.02224
     5.48541     0.00621     0.01877     0.00000     0.02498
     5.49541     0.00679     0.02058     0.00000     0.02737
     5.50541     0.00736     0.02189     0.00000     0.02925
     5.51541     0.00789     0.02259     0.00000     0.03048
     5.52541     0.00837     0.02265     0.00000     0.03102
     5.53541     0.00875     0.02211     0.00000     0.03086
     5.54541     0.00899     0.02105     0.00000     0.03004
     5.55541     0.00906     0.01960     0.00000     0.02866
     5.56541     0.00892     0.01792     0.00000     0.02684
     5.57541     0.00857     0.01615     0.00000     0.02472
     5.58541     0.00806     0.01446     0.00000     0.02252
     5.59541     0.00747     0.01301     0.00000     0.02048
     5.60541     0.00689     0.01196     0.00000     0.01885
     5.61541     0.00644     0.01140     0.00000     0.01784
     5.62541     0.00616     0.01138     0.00000     0.01754
     5.63541     0.00608     0.01184     0.00000     0.01792
     5.64541     0.00617     0.01261     0.00000     0.01879
     5.65541     0.00636     0.01353     0.00000     0.01989
     5.66541     0.00657     0.01441     0.00000     0.02098
     5.67541     0.00673     0.01515     0.00000     0.02188
     5.68541     0.00680     0.01572     0.00000     0.02252
     5.69541     0.00680     0.01615     0.00000     0.02295
     5.70541     0.00676     0.01647     0.00000     0.02322
     5.71541     0.00671     0.01667     0.00000     0.02338
     5.72541     0.00670     0.01670     0.00000     0.02340
     5.73541     0.00673     0.01651     0.00000     0.02324
     5.74541     0.00680     0.01604     0.00000     0.02284
     5.75541     0.00689     0.01532     0.00000     0.02220
     5.76541     0.00696     0.01440     0.00000     0.02136
     5.77541     0.00697     0.01340     0.00000     0.02037
     5.78541     0.00688     0.01240     0.00000     0.01927
     5.79541     0.00665     0.01147     0.00000     0.01813
     5.80541     0.00631     0.01068     0.00000     0.01699
     5.81541     0.00588     0.01006     0.00000     0.01594
     5.82541     0.00543     0.00964     0.00000     0.01507
     5.83541     0.00506     0.00948     0.00000     0.01453
     5.84541     0.00482     0.00962     0.00000     0.01444
     5.85541     0.00477     0.01013     0.00000     0.01490
     5.86541     0.00491     0.01102     0.00000     0.01594
     5.87541     0.00523     0.01231     0.00000     0.01754
     5.88541     0.00565     0.01393     0.00000     0.01958
     5.89541     0.00611     0.01575     0.00000     0.02186
     5.90541     0.00652     0.01760     0.00000     0.02412
     5.91641     0.00680     0.01919     0.00000     0.02599
     5.92641     0.00689     0.02023     0.00000     0.02712
     5.93641     0.00676     0.02046     0.00000     0.02721
     5.94641     0.00639     0.01971     0.00000     0.02611
     5.95641     0.00583     0.01807     0.00000     0.02391
     5.96641     0.00515     0.01577     0.00000     0.02092
     5.97641     0.00443     0.01323     0.00000     0.01766
     5.98641     0.00378     0.01089     0.00000     0.01467
     5.99641     0.00332     0.00915     0.00000     0.01247
     6.00641     0.00314     0.00825     0.00000     0.01139
     6.01641     0.00329     0.00829     0.00000     0.01158
     6.02641     0.00382     0.00922     0.00000     0.01304
     6.03641     0.00473     0.01091     0.00000     0.01564
     6.04641     0.00596     0.01316     0.00000     0.01911
     6.05641     0.00741     0.01571     0.00000     0.02312
     6.06641     0.00893     0.01828     0.00000     0.02721
     6.07641     0.01036     0.02057     0.00000     0.03092
     6.08641     0.01154     0.02231     0.00000     0.03385
     6.09641     0.01237     0.02334     0.00000     0.03570
     6.10641     0.01280     0.02360     0.00000     0.03640
     6.11641     0.01287     0.02319     0.00000     0.03606
     6.12641     0.01263     0.02228     0.00000     0.03491
     6.13641     0.01216     0.02112     0.00000     0.03328
     6.14641     0.01153     0.01987     0.00000     0.03140
     6.15641     0.01080     0.01870     0.00000     0.02950
     6.16641     0.01004     0.01768     0.00000     0.02773
     6.17641     0.00932     0.01684     0.00000     0.02616
     6.18641     0.00870     0.01617     0.00000     0.02487
     6.19641     0.00824     0.01569     0.00000     0.02393
     6.20641     0.00798     0.01534     0.00000     0.02331
     6.21641     0.00789     0.01507     0.00000     0.02296
     6.22641     0.00795     0.01480     0.00000     0.02275
     6.23641     0.00808     0.01445     0.00000     0.02253
     6.24641     0.00821     0.01393     0.00000     0.02214
     6.25641     0.00828     0.01319     0.00000     0.02147
     6.26641     0.00824     0.01221     0.00000     0.02045
     6.27641     0.00805     0.01104     0.00000     0.01908
     6.28641     0.00771     0.00974     0.00000     0.01745
     6.29641     0.00726     0.00843     0.00000     0.01569
     6.30641     0.00675     0.00722     0.00000     0.01397
     6.31641     0.00627     0.00620     0.00000     0.01247
     6.32641     0.00588     0.00542     0.00000     0.01130
     6.33641     0.00562     0.00485     0.00000     0.01048
     6.34641     0.00549     0.00446     0.00000     0.00994
     6.35641     0.00541     0.00417     0.00000     0.00958
     6.36641     0.00534     0.00394     0.00000     0.00928
     6.37641     0.00522     0.00380     0.00000     0.00902
     6.38641     0.00509     0.00386     0.00000     0.00894
     6.39641     0.00500     0.00426     0.00000     0.00926
     6.40641     0.00510     0.00520     0.00000     0.01030
     6.41641     0.00550     0.00681     0.00000     0.01230
     6.42641     0.00626     0.00911     0.00000     0.01538
     6.43641     0.00737     0.01197     0.00000     0.01934
     6.44641     0.00869     0.01505     0.00000     0.02374
     6.45641     0.01001     0.01794     0.00000     0.02795
     6.46641     0.01110     0.02020     0.00000     0.03130
     6.47641     0.01176     0.02152     0.00000     0.03329
     6.48641     0.01192     0.02180     0.00000     0.03372
     6.49641     0.01159     0.02114     0.00000     0.03273
     6.50641     0.01086     0.01976     0.00000     0.03062
     6.51641     0.00987     0.01797     0.00000     0.02784
     6.52641     0.00878     0.01601     0.00000     0.02479
     6.53641     0.00768     0.01409     0.00000     0.02177
     6.54641     0.00667     0.01235     0.00000     0.01903
     6.55641     0.00583     0.01091     0.00000     0.01674
     6.56641     0.00522     0.00987     0.00000     0.01509
     6.57641     0.00492     0.00932     0.00000     0.01425
     6.58641     0.00499     0.00937     0.00000     0.01435
     6.59641     0.00542     0.01001     0.00000     0.01543
     6.60641     0.00615     0.01119     0.00000     0.01734
     6.61641     0.00706     0.01271     0.00000     0.01977
     6.62641     0.00798     0.01438     0.00000     0.02236
     6.63641     0.00877     0.01602     0.00000     0.02479
     6.64641     0.00938     0.01757     0.00000     0.02695
     6.65641     0.00986     0.01911     0.00000     0.02896
     6.66641     0.01032     0.02076     0.00000     0.03108
     6.67641     0.01090     0.02259     0.00000     0.03349
     6.68641     0.01164     0.02456     0.00000     0.03620
     6.69641     0.01251     0.02643     0.00000     0.03894
     6.70641     0.01333     0.02784     0.00000     0.04117
     6.71641     0.01390     0.02845     0.00000     0.04235
     6.72641     0.01404     0.02800     0.00000     0.04204
     6.73641     0.01368     0.02651     0.00000     0.04019
     6.74641     0.01288     0.02415     0.00000     0.03703
     6.75641     0.01178     0.02127     0.00000     0.03305
     6.76641     0.01059     0.01829     0.00000     0.02888
     6.77641     0.00949     0.01557     0.00000     0.02506
     6.78641     0.00860     0.01331     0.00000     0.02191
     6.79641     0.00793     0.01160     0.00000     0.01953
     6.80641     0.00743     0.01038     0.00000     0.01781
     6.81641     0.00699     0.00952     0.00000     0.01652
     6.82641     0.00653     0.00886     0.00000     0.01539
     6.83641     0.00597     0.00827     0.00000     0.01425
     6.84641     0.00532     0.00766     0.00000     0.01298
     6.85641     0.00460     0.00701     0.00000     0.01161
     6.86641     0.00388     0.00634     0.00000     0.01022
     6.87641     0.00324     0.00572     0.00000     0.00896
     6.88641     0.00274     0.00522     0.00000     0.00796
     6.89641     0.00242     0.00489     0.00000     0.00731
     6.90641     0.00228     0.00477     0.00000     0.00705
     6.91741     0.00230     0.00485     0.00000     0.00715
     6.92741     0.00245     0.00509     0.00000     0.00754
     6.93741     0.00266     0.00544     0.00000     0.00810
     6.94741     0.00288     0.00581     0.00000     0.00868
     6.95741     0.00305     0.00609     0.00000     0.00915
     6.96741     0.00316     0.00623     0.00000     0.00939
     6.97741     0.00323     0.00619     0.00000     0.00942
     6.98741     0.00333     0.00605     0.00000     0.00938
     6.99741     0.00357     0.00593     0.00000     0.00950
     7.00741     0.00409     0.00604     0.00000     0.01013
     7.01741     0.00501     0.00654     0.00000     0.01155
     7.02741     0.00636     0.00756     0.00000     0.01392
     7.03741     0.00810     0.00908     0.00000     0.01718
     7.04741     0.01004     0.01096     0.00000     0.02100
     7.05741     0.01197     0.01297     0.00000     0.02494
     7.06741     0.01364     0.01486     0.00000     0.02850
     7.07741     0.01489     0.01644     0.00000     0.03134
     7.08741     0.01565     0.01766     0.00000     0.03331
     7.09741     0.01596     0.01856     0.00000     0.03452
     7.10741     0.01594     0.01927     0.00000     0.03521
     7.11741     0.01573     0.01992     0.00000     0.03565
     7.12741     0.01543     0.02058     0.00000     0.03601
     7.13741     0.01512     0.02126     0.00000     0.03638
     7.14741     0.01482     0.02191     0.00000     0.03673
     7.15741     0.01455     0.02246     0.00000     0.03701
     7.16741     0.01431     0.02289     0.00000     0.03720
     7.17741     0.01410     0.02323     0.00000     0.03733
     7.18741     0.01392     0.02352     0.00000     0.03744
     7.19741     0.01374     0.02378     0.00000     0.03752
     7.20741     0.01352     0.02397     0.00000     0.03749
     7.21741     0.01319     0.02398     0.00000     0.03717
     7.22741     0.01268     0.02363     0.00000     0.03631
     7.23741     0.01198     0.02279     0.00000     0.03477
     7.24741     0.01111     0.02141     0.00000     0.03252
     7.25741     0.01011     0.01958     0.00000     0.02970
     7.26741     0.00911     0.01748     0.00000     0.02659
     7.27741     0.00820     0.01532     0.00000     0.02353
     7.28741     0.00749     0.01332     0.00000     0.02082
     7.29741     0.00702     0.01162     0.00000     0.01865
     7.30741     0.00679     0.01028     0.00000     0.01707
     7.31741     0.00676     0.00928     0.00000     0.01604
     7.32741     0.00685     0.00860     0.00000     0.01545
     7.33741     0.00701     0.00820     0.00000     0.01521
     7.34741     0.00721     0.00811     0.00000     0.01532
     7.35741     0.00749     0.00840     0.00000     0.01588
     7.36741     0.00792     0.00920     0.00000     0.01711
     7.37741     0.00862     0.01063     0.00000     0.01925
     7.38741     0.00969     0.01276     0.00000     0.02245
     7.39741     0.01114     0.01551     0.00000     0.02665
     7.40741     0.01287     0.01865     0.00000     0.03152
     7.41741     0.01467     0.02177     0.00000     0.03644
     7.42741     0.01625     0.02443     0.00000     0.04068
     7.43741     0.01735     0.02621     0.00000     0.04356
     7.44741     0.01780     0.02687     0.00000     0.04467
     7.45741     0.01755     0.02638     0.00000     0.04393
     7.46741     0.01670     0.02495     0.00000     0.04165
     7.47741     0.01544     0.02293     0.00000     0.03837
     7.48741     0.01404     0.02077     0.00000     0.03481
     7.49741     0.01278     0.01888     0.00000     0.03166
     7.50741     0.01186     0.01757     0.00000     0.02943
     7.51741     0.01140     0.01698     0.00000     0.02838
     7.52741     0.01140     0.01706     0.00000     0.02846
     7.53741     0.01175     0.01760     0.00000     0.02934
     7.54741     0.01227     0.01831     0.00000     0.03058
     7.55741     0.01279     0.01889     0.00000     0.03168
     7.56741     0.01316     0.01914     0.00000     0.03230
     7.57741     0.01332     0.01895     0.00000     0.03227
     7.58741     0.01324     0.01831     0.00000     0.03155
     7.59741     0.01293     0.01733     0.00000     0.03026
     7.60741     0.01245     0.01610     0.00000     0.02855
     7.61741     0.01183     0.01478     0.00000     0.02661
     7.62741     0.01114     0.01353     0.00000     0.02466
     7.63741     0.01048     0.01249     0.00000     0.02296
     7.64741     0.00997     0.01183     0.00000     0.02180
     7.65741     0.00975     0.01169     0.00000     0.02144
     7.66741     0.00989     0.01213     0.00000     0.02202
     7.67741     0.01040     0.01312     0.00000     0.02352
     7.68741     0.01120     0.01448     0.00000     0.02569
     7.69741     0.01214     0.01598     0.00000     0.02812
     7.70741     0.01304     0.01733     0.00000     0.03037
     7.71741     0.01372     0.01831     0.00000     0.03203
     7.72741     0.01409     0.01878     0.00000     0.03287
     7.73741     0.01412     0.01870     0.00000     0.03282
     7.74741     0.01384     0.01816     0.00000     0.03199
     7.75741     0.01333     0.01726     0.00000     0.03060
     7.76741     0.01271     0.01617     0.00000     0.02888
     7.77741     0.01207     0.01502     0.00000     0.02709
     7.78741     0.01148     0.01393     0.00000     0.02541
     7.79741     0.01097     0.01299     0.00000     0.02396
     7.80741     0.01052     0.01224     0.00000     0.02277
     7.81741     0.01011     0.01170     0.00000     0.02181
     7.82741     0.00967     0.01131     0.00000     0.02099
     7.83741     0.00917     0.01102     0.00000     0.02019
     7.84741     0.00860     0.01075     0.00000     0.01935
     7.85741     0.00797     0.01045     0.00000     0.01842
     7.86741     0.00735     0.01011     0.00000     0.01746
     7.87741     0.00680     0.00976     0.00000     0.01655
     7.88741     0.00636     0.00941     0.00000     0.01578
     7.89741     0.00607     0.00912     0.00000     0.01519
     7.90741     0.00590     0.00886     0.00000     0.01477
     7.91841     0.00582     0.00863     0.00000     0.01445
     7.92841     0.00576     0.00838     0.00000     0.01414
     7.93841     0.00569     0.00809     0.00000     0.01378
     7.94841     0.00562     0.00778     0.00000     0.01340
     7.95841     0.00557     0.00752     0.00000     0.01309
     7.96841     0.00561     0.00742     0.00000     0.01303
     7.97841     0.00584     0.00757     0.00000     0.01340
     7.98841     0.00630     0.00805     0.00000     0.01435
     7.99841     0.00701     0.00886     0.00000     0.01587
     8.00841     0.00790     0.00993     0.00000     0.01783
     8.01841     0.00883     0.01110     0.00000     0.01992
     8.02841     0.00964     0.01219     0.00000     0.02183
     8.03841     0.01018     0.01309     0.00000     0.02327
     8.04841     0.01039     0.01372     0.00000     0.02411
     8.05841     0.01027     0.01410     0.00000     0.02438
     8.06841     0.00994     0.01430     0.00000     0.02423
     8.07841     0.00952     0.01437     0.00000     0.02389
     8.08841     0.00915     0.01438     0.00000     0.02353
     8.09841     0.00894     0.01435     0.00000     0.02328
     8.10841     0.00893     0.01432     0.00000     0.02324
     8.11841     0.00915     0.01434     0.00000     0.02348
     8.12841     0.00960     0.01446     0.00000     0.02406
     8.13841     0.01023     0.01475     0.00000     0.02498
     8.14841     0.01098     0.01519     0.00000     0.02617
     8.15841     0.01174     0.01569     0.00000     0.02744
     8.16841     0.01241     0.01614     0.00000     0.02856
     8.17841     0.01290     0.01641     0.00000     0.02931
     8.18841     0.01318     0.01642     0.00000     0.02961
     8.19841     0.01328     0.01619     0.00000     0.02947
     8.20841     0.01326     0.01580     0.00000     0.02906
     8.21841     0.01320     0.01535     0.00000     0.02855
     8.22841     0.01315     0.01493     0.00000     0.02808
     8.23841     0.01314     0.01457     0.00000     0.02771
     8.24841     0.01316     0.01424     0.00000     0.02740
     8.25841     0.01315     0.01390     0.00000     0.02706
     8.26841     0.01309     0.01350     0.00000     0.02659
     8.27841     0.01294     0.01299     0.00000     0.02593
     8.28841     0.01264     0.01236     0.00000     0.02500
     8.29841     0.01217     0.01162     0.00000     0.02379
     8.30841     0.01153     0.01081     0.00000     0.02234
     8.31841     0.01075     0.01001     0.00000     0.02076
     8.32841     0.00989     0.00929     0.00000     0.01918
     8.33841     0.00904     0.00873     0.00000     0.01777
     8.34841     0.00828     0.00839     0.00000     0.01666
     8.35841     0.00769     0.00826     0.00000     0.01595
     8.36841     0.00735     0.00835     0.00000     0.01570
     8.37841     0.00733     0.00863     0.00000     0.01596
     8.38841     0.00767     0.00908     0.00000     0.01675
     8.39841     0.00838     0.00974     0.00000     0.01812
     8.40841     0.00946     0.01064     0.00000     0.02011
