#K-Path          Energy     s      p      d    tot
# NKPTS & NBANDS:  19 656
# Band-Index    1
   0.33196    -19.201634  0.013  0.003  0.000  0.017
   0.29145    -19.230273  0.013  0.005  0.000  0.018
   0.25095    -19.260976  0.015  0.000  0.000  0.017
   0.21045    -19.275417  0.016  0.000  0.000  0.016
   0.21045    -19.275417  0.016  0.000  0.000  0.016
   0.17538    -19.308872  0.013  0.002  0.000  0.014
   0.14030    -19.249957  0.008  0.002  0.000  0.010
   0.10523    -19.130800  0.014  0.004  0.000  0.019
   0.07015    -19.093435  0.033  0.008  0.000  0.040
   0.03508    -19.083026  0.042  0.008  0.000  0.050
   0.00000    -19.074793  0.049  0.007  0.000  0.054
 
# Band-Index   27
   0.00000    -18.808262  0.003  0.031  0.000  0.035
   0.03508    -18.835432  0.007  0.019  0.000  0.025
   0.07015    -18.937156  0.004  0.008  0.000  0.012
   0.10523    -19.033890  0.014  0.004  0.000  0.020
   0.14030    -19.055051  0.010  0.002  0.000  0.013
   0.17538    -19.157206  0.012  0.000  0.000  0.013
   0.21045    -19.234246  0.012  0.003  0.000  0.014
   0.21045    -19.234246  0.012  0.003  0.000  0.014
   0.25095    -19.233562  0.012  0.003  0.000  0.014
   0.29145    -19.200769  0.009  0.002  0.000  0.013
   0.33196    -19.140493  0.015  0.001  0.000  0.016
   0.33196    -19.140493  0.015  0.001  0.000  0.016
   0.36667    -19.199929  0.015  0.003  0.000  0.018
   0.40139    -19.195030  0.011  0.004  0.000  0.016
   0.43610    -19.141504  0.012  0.004  0.000  0.016
   0.47082    -19.043392  0.008  0.001  0.000  0.010
   0.50553    -18.908383  0.006  0.003  0.000  0.010
   0.54025    -18.816239  0.006  0.016  0.000  0.022
   0.57496    -18.808262  0.003  0.031  0.000  0.035
 
# Band-Index   28
   0.57496    -18.759300  0.002  0.024  0.000  0.027
   0.54025    -18.759336  0.011  0.019  0.000  0.030
   0.50553    -18.850265  0.008  0.006  0.000  0.014
   0.47082    -18.912402  0.014  0.005  0.000  0.019
   0.43610    -18.954046  0.017  0.004  0.000  0.021
   0.40139    -18.988063  0.015  0.002  0.000  0.018
   0.36667    -19.027245  0.011  0.002  0.000  0.013
   0.33196    -19.057281  0.006  0.003  0.000  0.010
   0.33196    -19.057281  0.006  0.003  0.000  0.010
   0.29145    -19.062633  0.009  0.001  0.000  0.012
   0.25095    -18.992204  0.010  0.003  0.000  0.012
   0.21045    -18.925182  0.010  0.002  0.000  0.011
   0.21045    -18.925182  0.010  0.002  0.000  0.011
   0.17538    -18.953686  0.012  0.004  0.000  0.013
   0.14030    -18.996044  0.017  0.004  0.000  0.022
   0.10523    -18.924902  0.013  0.002  0.000  0.015
   0.07015    -18.834173  0.013  0.006  0.000  0.018
   0.03508    -18.764599  0.006  0.020  0.000  0.026
   0.00000    -18.759300  0.002  0.024  0.000  0.027
 
# Band-Index   29
   0.00000    -18.676654  0.001  0.002  0.000  0.002
   0.03508    -18.706323  0.001  0.005  0.000  0.006
   0.07015    -18.729815  0.002  0.009  0.000  0.011
   0.10523    -18.777492  0.006  0.007  0.000  0.013
   0.14030    -18.808940  0.011  0.008  0.000  0.018
   0.17538    -18.823626  0.012  0.009  0.000  0.021
   0.21045    -18.826694  0.010  0.008  0.000  0.019
   0.21045    -18.826694  0.010  0.008  0.000  0.019
   0.25095    -18.797950  0.009  0.006  0.000  0.016
   0.29145    -18.802400  0.008  0.006  0.000  0.015
   0.33196    -18.853510  0.002  0.009  0.000  0.011
   0.33196    -18.853510  0.002  0.009  0.000  0.011
   0.36667    -18.796197  0.013  0.004  0.000  0.017
   0.40139    -18.817905  0.014  0.003  0.000  0.016
   0.43610    -18.805443  0.012  0.002  0.000  0.014
   0.47082    -18.774254  0.013  0.003  0.000  0.017
   0.50553    -18.749797  0.015  0.009  0.000  0.024
   0.54025    -18.729933  0.002  0.004  0.000  0.006
   0.57496    -18.676654  0.001  0.002  0.000  0.002
 
# Band-Index   30
   0.57496    -18.618040  0.001  0.005  0.000  0.007
   0.54025    -18.653373  0.002  0.011  0.000  0.014
   0.50553    -18.598133  0.007  0.018  0.000  0.024
   0.47082    -18.568623  0.010  0.010  0.000  0.020
   0.43610    -18.559651  0.015  0.009  0.000  0.023
   0.40139    -18.652284  0.007  0.011  0.000  0.017
   0.36667    -18.770931  0.004  0.009  0.000  0.013
   0.33196    -18.758672  0.009  0.003  0.000  0.013
   0.33196    -18.758672  0.009  0.003  0.000  0.013
   0.29145    -18.705564  0.007  0.005  0.000  0.013
   0.25095    -18.629335  0.017  0.004  0.000  0.021
   0.21045    -18.636877  0.014  0.004  0.000  0.020
   0.21045    -18.636877  0.014  0.004  0.000  0.020
   0.17538    -18.612956  0.014  0.005  0.000  0.019
   0.14030    -18.590707  0.016  0.006  0.000  0.023
   0.10523    -18.610625  0.017  0.012  0.000  0.028
   0.07015    -18.639821  0.014  0.014  0.000  0.026
   0.03508    -18.624184  0.003  0.009  0.000  0.013
   0.00000    -18.618040  0.001  0.005  0.000  0.007
 
# Band-Index   31
   0.00000    -18.554900  0.001  0.000  0.000  0.001
   0.03508    -18.596283  0.001  0.006  0.000  0.007
   0.07015    -18.566382  0.007  0.006  0.000  0.013
   0.10523    -18.545967  0.011  0.005  0.000  0.017
   0.14030    -18.514435  0.015  0.008  0.000  0.023
   0.17538    -18.467552  0.018  0.008  0.000  0.025
   0.21045    -18.438884  0.019  0.007  0.000  0.026
   0.21045    -18.438884  0.019  0.007  0.000  0.026
   0.25095    -18.527227  0.012  0.010  0.000  0.021
   0.29145    -18.594462  0.017  0.008  0.000  0.025
   0.33196    -18.622840  0.015  0.008  0.000  0.022
   0.33196    -18.622840  0.015  0.008  0.000  0.022
   0.36667    -18.583106  0.013  0.006  0.000  0.019
   0.40139    -18.554594  0.018  0.004  0.000  0.022
   0.43610    -18.516682  0.011  0.008  0.000  0.018
   0.47082    -18.470676  0.020  0.018  0.000  0.038
   0.50553    -18.531804  0.012  0.010  0.000  0.022
   0.54025    -18.542258  0.000  0.006  0.000  0.006
   0.57496    -18.554900  0.001  0.000  0.000  0.001
 
# Band-Index   32
   0.57496    -18.531814  0.008  0.000  0.000  0.009
   0.54025    -18.489582  0.011  0.003  0.000  0.012
   0.50553    -18.422803  0.006  0.006  0.000  0.012
   0.47082    -18.390732  0.012  0.006  0.000  0.019
   0.43610    -18.377955  0.017  0.014  0.000  0.030
   0.40139    -18.357326  0.017  0.007  0.000  0.025
   0.36667    -18.383072  0.027  0.006  0.000  0.032
   0.33196    -18.401395  0.030  0.005  0.000  0.035
   0.33196    -18.401395  0.030  0.005  0.000  0.035
   0.29145    -18.419894  0.026  0.003  0.000  0.030
   0.25095    -18.415674  0.017  0.006  0.000  0.023
   0.21045    -18.360240  0.023  0.007  0.000  0.030
   0.21045    -18.360240  0.023  0.007  0.000  0.030
   0.17538    -18.347073  0.019  0.006  0.000  0.025
   0.14030    -18.314700  0.009  0.013  0.000  0.022
   0.10523    -18.394001  0.008  0.024  0.000  0.030
   0.07015    -18.497676  0.005  0.016  0.000  0.021
   0.03508    -18.522662  0.010  0.003  0.000  0.015
   0.00000    -18.531814  0.008  0.000  0.000  0.009
 
# Band-Index   33
   0.00000    -18.393486  0.005  0.001  0.000  0.007
   0.03508    -18.319384  0.002  0.000  0.000  0.004
   0.07015    -18.235539  0.016  0.004  0.000  0.019
   0.10523    -18.246006  0.016  0.005  0.000  0.023
   0.14030    -18.266316  0.024  0.009  0.000  0.035
   0.17538    -18.284856  0.017  0.008  0.000  0.025
   0.21045    -18.311851  0.013  0.008  0.000  0.022
   0.21045    -18.311851  0.013  0.008  0.000  0.022
   0.25095    -18.257859  0.030  0.004  0.000  0.035
   0.29145    -18.177092  0.025  0.010  0.000  0.036
   0.33196    -18.114432  0.029  0.010  0.000  0.039
   0.33196    -18.114432  0.029  0.010  0.000  0.039
   0.36667    -18.159795  0.029  0.009  0.000  0.038
   0.40139    -18.212031  0.026  0.012  0.000  0.038
   0.43610    -18.228721  0.015  0.013  0.000  0.028
   0.47082    -18.276394  0.005  0.014  0.000  0.020
   0.50553    -18.271595  0.012  0.006  0.000  0.018
   0.54025    -18.342842  0.003  0.000  0.000  0.004
   0.57496    -18.393486  0.005  0.001  0.000  0.007
 
# Band-Index   34
   0.57496    -18.304090  0.003  0.003  0.000  0.006
   0.54025    -18.247317  0.006  0.003  0.000  0.008
   0.50553    -18.176802  0.002  0.005  0.000  0.008
   0.47082    -18.129205  0.009  0.007  0.000  0.016
   0.43610    -18.114458  0.013  0.010  0.000  0.022
   0.40139    -18.054100  0.020  0.013  0.000  0.033
   0.36667    -18.010384  0.018  0.020  0.000  0.039
   0.33196    -17.986276  0.016  0.025  0.000  0.040
   0.33196    -17.986276  0.016  0.025  0.000  0.040
   0.29145    -18.025934  0.026  0.020  0.000  0.046
   0.25095    -18.113325  0.013  0.010  0.000  0.023
   0.21045    -18.226467  0.011  0.006  0.000  0.015
   0.21045    -18.226467  0.011  0.006  0.000  0.015
   0.17538    -18.210427  0.013  0.005  0.000  0.018
   0.14030    -18.186365  0.011  0.010  0.000  0.022
   0.10523    -18.117145  0.009  0.008  0.000  0.017
   0.07015    -18.124611  0.002  0.002  0.000  0.005
   0.03508    -18.246136  0.007  0.003  0.000  0.011
   0.00000    -18.304090  0.003  0.003  0.000  0.006
 
# Band-Index   35
   0.00000    -18.055214  0.019  0.001  0.000  0.020
   0.03508    -18.038583  0.014  0.001  0.000  0.017
   0.07015    -18.026165  0.007  0.007  0.000  0.014
   0.10523    -18.068604  0.011  0.007  0.000  0.019
   0.14030    -18.139979  0.008  0.015  0.000  0.024
   0.17538    -18.092899  0.014  0.033  0.000  0.047
   0.21045    -18.020940  0.025  0.034  0.000  0.059
   0.21045    -18.020940  0.025  0.034  0.000  0.059
   0.25095    -17.998892  0.023  0.030  0.000  0.052
   0.29145    -17.902183  0.012  0.018  0.000  0.030
   0.33196    -17.799076  0.022  0.014  0.000  0.037
   0.33196    -17.799076  0.022  0.014  0.000  0.037
   0.36667    -17.835197  0.017  0.018  0.000  0.035
   0.40139    -17.925895  0.013  0.017  0.000  0.030
   0.43610    -18.006785  0.012  0.008  0.000  0.021
   0.47082    -18.058584  0.006  0.002  0.000  0.009
   0.50553    -18.042812  0.011  0.005  0.000  0.016
   0.54025    -18.053933  0.015  0.003  0.000  0.019
   0.57496    -18.055214  0.019  0.001  0.000  0.020
 
# Band-Index   36
   0.57496    -17.882227  0.015  0.011  0.000  0.024
   0.54025    -17.958596  0.011  0.010  0.000  0.019
   0.50553    -18.003034  0.004  0.001  0.000  0.006
   0.47082    -17.895716  0.013  0.002  0.000  0.015
   0.43610    -17.847253  0.008  0.003  0.000  0.011
   0.40139    -17.757527  0.005  0.004  0.000  0.010
   0.36667    -17.689180  0.005  0.011  0.000  0.016
   0.33196    -17.705961  0.005  0.007  0.000  0.011
   0.33196    -17.705961  0.005  0.007  0.000  0.011
   0.29145    -17.759594  0.004  0.017  0.000  0.021
   0.25095    -17.817639  0.005  0.022  0.000  0.028
   0.21045    -17.832133  0.008  0.023  0.000  0.031
   0.21045    -17.832133  0.008  0.023  0.000  0.031
   0.17538    -17.765571  0.016  0.022  0.000  0.038
   0.14030    -17.735641  0.003  0.003  0.000  0.008
   0.10523    -17.917371  0.001  0.001  0.000  0.005
   0.07015    -17.969027  0.011  0.005  0.000  0.015
   0.03508    -17.921917  0.012  0.009  0.000  0.021
   0.00000    -17.882227  0.015  0.011  0.000  0.024
 
# Band-Index   37
   0.00000    -17.722925  0.012  0.003  0.000  0.015
   0.03508    -17.786839  0.011  0.003  0.000  0.015
   0.07015    -17.872824  0.008  0.002  0.000  0.010
   0.10523    -17.783108  0.003  0.003  0.000  0.006
   0.14030    -17.687711  0.013  0.012  0.000  0.026
   0.17538    -17.562997  0.003  0.004  0.000  0.007
   0.21045    -17.500312  0.009  0.007  0.000  0.016
   0.21045    -17.500312  0.009  0.007  0.000  0.016
   0.25095    -17.514062  0.009  0.007  0.000  0.016
   0.29145    -17.534435  0.009  0.008  0.000  0.016
   0.33196    -17.544915  0.009  0.004  0.000  0.014
   0.33196    -17.544915  0.009  0.004  0.000  0.014
   0.36667    -17.604842  0.006  0.008  0.000  0.016
   0.40139    -17.584556  0.002  0.020  0.000  0.023
   0.43610    -17.662153  0.002  0.003  0.000  0.006
   0.47082    -17.822691  0.003  0.002  0.000  0.006
   0.50553    -17.825592  0.013  0.002  0.000  0.015
   0.54025    -17.755382  0.012  0.002  0.000  0.015
   0.57496    -17.722925  0.012  0.003  0.000  0.015
 
# Band-Index   38
   0.57496    -17.680199  0.006  0.009  0.000  0.015
   0.54025    -17.608788  0.010  0.009  0.000  0.016
   0.50553    -17.588098  0.011  0.004  0.000  0.016
   0.47082    -17.579976  0.011  0.005  0.000  0.017
   0.43610    -17.547741  0.005  0.006  0.000  0.012
   0.40139    -17.551375  0.012  0.011  0.000  0.023
   0.36667    -17.519611  0.005  0.010  0.000  0.014
   0.33196    -17.498809  0.005  0.017  0.000  0.023
   0.33196    -17.498809  0.005  0.017  0.000  0.023
   0.29145    -17.450129  0.004  0.009  0.000  0.012
   0.25095    -17.349042  0.004  0.003  0.000  0.008
   0.21045    -17.296361  0.012  0.001  0.000  0.013
   0.21045    -17.296361  0.012  0.001  0.000  0.013
   0.17538    -17.438591  0.002  0.003  0.000  0.005
   0.14030    -17.580169  0.006  0.006  0.000  0.011
   0.10523    -17.601701  0.018  0.010  0.000  0.028
   0.07015    -17.608939  0.013  0.010  0.000  0.022
   0.03508    -17.641214  0.007  0.008  0.000  0.018
   0.00000    -17.680199  0.006  0.009  0.000  0.015
 
# Band-Index   39
   0.00000    -17.489896  0.010  0.005  0.000  0.015
   0.03508    -17.527742  0.011  0.005  0.000  0.017
   0.07015    -17.469625  0.012  0.007  0.000  0.017
   0.10523    -17.374829  0.013  0.008  0.000  0.020
   0.14030    -17.361606  0.017  0.013  0.000  0.031
   0.17538    -17.347319  0.015  0.004  0.000  0.020
   0.21045    -17.290544  0.003  0.000  0.000  0.003
   0.21045    -17.290544  0.003  0.000  0.000  0.003
   0.25095    -17.314914  0.009  0.005  0.000  0.013
   0.29145    -17.379791  0.009  0.005  0.000  0.015
   0.33196    -17.447779  0.003  0.009  0.000  0.012
   0.33196    -17.447779  0.003  0.009  0.000  0.012
   0.36667    -17.373447  0.009  0.007  0.000  0.016
   0.40139    -17.415411  0.003  0.003  0.000  0.005
   0.43610    -17.457728  0.014  0.026  0.000  0.041
   0.47082    -17.359126  0.019  0.019  0.000  0.039
   0.50553    -17.429392  0.018  0.007  0.000  0.023
   0.54025    -17.528400  0.011  0.004  0.000  0.019
   0.57496    -17.489896  0.010  0.005  0.000  0.015
 
# Band-Index   40
   0.57496    -17.477411  0.006  0.002  0.000  0.009
   0.54025    -17.397112  0.009  0.005  0.000  0.014
   0.50553    -17.323254  0.014  0.008  0.000  0.020
   0.47082    -17.307491  0.021  0.009  0.000  0.030
   0.43610    -17.263203  0.024  0.003  0.000  0.027
   0.40139    -17.252101  0.023  0.003  0.000  0.026
   0.36667    -17.275271  0.009  0.007  0.000  0.014
   0.33196    -17.301456  0.006  0.006  0.000  0.012
   0.33196    -17.301456  0.006  0.006  0.000  0.012
   0.29145    -17.252573  0.012  0.003  0.000  0.015
   0.25095    -17.238231  0.010  0.001  0.000  0.010
   0.21045    -17.263963  0.005  0.005  0.000  0.010
   0.21045    -17.263963  0.005  0.005  0.000  0.010
   0.17538    -17.210573  0.016  0.004  0.000  0.021
   0.14030    -17.248911  0.012  0.007  0.000  0.019
   0.10523    -17.286245  0.017  0.017  0.000  0.034
   0.07015    -17.294581  0.016  0.005  0.000  0.021
   0.03508    -17.377789  0.010  0.003  0.000  0.013
   0.00000    -17.477411  0.006  0.002  0.000  0.009
 
# Band-Index   41
   0.00000    -17.178150  0.023  0.006  0.000  0.027
   0.03508    -17.177685  0.023  0.006  0.000  0.030
   0.07015    -17.208772  0.024  0.016  0.000  0.039
   0.10523    -17.234162  0.022  0.009  0.000  0.030
   0.14030    -17.190141  0.022  0.007  0.000  0.030
   0.17538    -17.121910  0.015  0.006  0.000  0.021
   0.21045    -17.141964  0.002  0.002  0.000  0.005
   0.21045    -17.141964  0.002  0.002  0.000  0.005
   0.25095    -17.170514  0.012  0.004  0.000  0.015
   0.29145    -17.155970  0.006  0.006  0.000  0.012
   0.33196    -17.213293  0.009  0.011  0.000  0.020
   0.33196    -17.213293  0.009  0.011  0.000  0.020
   0.36667    -17.186904  0.005  0.006  0.000  0.011
   0.40139    -17.145137  0.007  0.006  0.000  0.012
   0.43610    -17.044973  0.010  0.012  0.000  0.022
   0.47082    -17.164732  0.009  0.016  0.000  0.025
   0.50553    -17.181741  0.018  0.019  0.000  0.039
   0.54025    -17.163871  0.022  0.005  0.000  0.027
   0.57496    -17.178150  0.023  0.006  0.000  0.027
 
# Band-Index   42
   0.57496    -16.922119  0.033  0.048  0.000  0.079
   0.54025    -16.992453  0.023  0.041  0.000  0.065
   0.50553    -17.003025  0.015  0.025  0.000  0.039
   0.47082    -16.938368  0.017  0.010  0.000  0.027
   0.43610    -16.973202  0.011  0.006  0.000  0.016
   0.40139    -16.979075  0.004  0.019  0.000  0.025
   0.36667    -17.081902  0.006  0.009  0.000  0.017
   0.33196    -17.050324  0.002  0.007  0.000  0.009
   0.33196    -17.050324  0.002  0.007  0.000  0.009
   0.29145    -17.071742  0.006  0.005  0.000  0.011
   0.25095    -17.088104  0.007  0.002  0.000  0.010
   0.21045    -17.126003  0.023  0.003  0.000  0.026
   0.21045    -17.126003  0.023  0.003  0.000  0.026
   0.17538    -17.039541  0.007  0.005  0.000  0.012
   0.14030    -16.917685  0.009  0.005  0.000  0.014
   0.10523    -16.904682  0.015  0.012  0.000  0.028
   0.07015    -16.963670  0.018  0.027  0.000  0.044
   0.03508    -16.966737  0.026  0.040  0.000  0.065
   0.00000    -16.922119  0.033  0.048  0.000  0.079
 
# Band-Index   43
   0.00000    -16.879477  0.030  0.017  0.000  0.047
   0.03508    -16.829101  0.029  0.021  0.000  0.051
   0.07015    -16.770880  0.024  0.015  0.000  0.039
   0.10523    -16.724349  0.012  0.010  0.000  0.022
   0.14030    -16.796643  0.006  0.006  0.000  0.012
   0.17538    -16.950401  0.002  0.005  0.000  0.008
   0.21045    -16.952334  0.005  0.014  0.000  0.018
   0.21045    -16.952334  0.005  0.014  0.000  0.018
   0.25095    -16.979853  0.005  0.013  0.000  0.017
   0.29145    -16.973168  0.003  0.008  0.000  0.011
   0.33196    -16.982410  0.004  0.002  0.000  0.006
   0.33196    -16.982410  0.004  0.002  0.000  0.006
   0.36667    -16.934826  0.009  0.007  0.000  0.016
   0.40139    -16.920598  0.012  0.007  0.000  0.020
   0.43610    -16.881433  0.012  0.015  0.000  0.028
   0.47082    -16.779217  0.019  0.016  0.000  0.035
   0.50553    -16.774594  0.032  0.014  0.000  0.047
   0.54025    -16.817145  0.035  0.020  0.000  0.055
   0.57496    -16.879477  0.030  0.017  0.000  0.047
 
# Band-Index   44
   0.57496    -16.495899  0.026  0.013  0.000  0.037
   0.54025    -16.533245  0.022  0.016  0.000  0.037
   0.50553    -16.613499  0.016  0.016  0.000  0.033
   0.47082    -16.730999  0.005  0.009  0.000  0.014
   0.43610    -16.792040  0.002  0.012  0.000  0.014
   0.40139    -16.848907  0.008  0.009  0.000  0.017
   0.36667    -16.895406  0.007  0.002  0.000  0.009
   0.33196    -16.876953  0.013  0.003  0.000  0.015
   0.33196    -16.876953  0.013  0.003  0.000  0.015
   0.29145    -16.876332  0.011  0.006  0.000  0.017
   0.25095    -16.856223  0.010  0.005  0.000  0.016
   0.21045    -16.881101  0.008  0.011  0.000  0.019
   0.21045    -16.881101  0.008  0.011  0.000  0.019
   0.17538    -16.808689  0.006  0.012  0.000  0.018
   0.14030    -16.759631  0.002  0.006  0.000  0.009
   0.10523    -16.655442  0.004  0.004  0.000  0.010
